Tick,Tender ID,Ticker,Action,Quantity,Price,Expires,source_file,mid_at_tick,spread_top_at_tick
140,1601,CRZY,BUY,70000,9.79,170,simulation_run_s57_20260413_073348.xlsx,9.99,0.019999999999999574
202,2401,TAME,SELL,68000,25.37,232,simulation_run_s57_20260413_073348.xlsx,25.28,0.03999999999999915
258,3201,CRZY,BUY,67000,9.84,288,simulation_run_s57_20260413_073348.xlsx,10.025,0.05000000000000071
29,1,CRZY,BUY,69000,9.58,59,simulation_run_s57_20260413_222112.xlsx,9.77,0.08000000000000007
83,801,TAME,SELL,70000,25.19,113,simulation_run_s57_20260413_222112.xlsx,25.035,0.04999999999999716
144,1601,TAME,SELL,66000,25.19,174,simulation_run_s57_20260413_222112.xlsx,24.945,0.00999999999999801
210,2401,CRZY,BUY,70000,9.19,240,simulation_run_s57_20260413_222112.xlsx,9.5,0.019999999999999574
267,3201,TAME,BUY,67000,25.47,297,simulation_run_s57_20260413_222112.xlsx,25.705,0.029999999999997584
17,1,CRZY,BUY,73000,9.78,47,simulation_run_s57_20260415_095137.xlsx,9.96,0.02000000000000135
86,801,TAME,SELL,69000,26.27,116,simulation_run_s57_20260415_095137.xlsx,26.035,0.04999999999999716
145,1601,CRZY,BUY,72000,9.15,175,simulation_run_s57_20260415_095137.xlsx,9.379999999999999,0.040000000000000924
205,2401,TAME,SELL,69000,25.52,235,simulation_run_s57_20260415_095137.xlsx,25.395,0.07000000000000028
268,3201,CRZY,BUY,67000,8.69,298,simulation_run_s57_20260415_095137.xlsx,8.91,0.08000000000000007
15,1,TAME,SELL,70000,25.15,46,simulation_run_s57_20260417_055436.xlsx,24.955,0.010000000000001563
87,801,CRZY,BUY,69000,9.83,117,simulation_run_s57_20260417_055436.xlsx,10.09,0.05999999999999872
140,1601,CRZY,BUY,72000,9.92,170,simulation_run_s57_20260417_055436.xlsx,10.129999999999999,0.08000000000000007
197,2401,TAME,BUY,68000,25.95,227,simulation_run_s57_20260417_055436.xlsx,26.155,0.05000000000000071
260,3201,CRZY,BUY,67000,9.96,290,simulation_run_s57_20260417_055436.xlsx,10.045,0.030000000000001137
21,1,CRZY,BUY,71000,9.75,51,simulation_run_s57_20260417_185905.xlsx,10.035,0.08999999999999986
76,801,TAME,SELL,70000,26.25,106,simulation_run_s57_20260417_185905.xlsx,26.22,0.03999999999999915
137,1601,TAME,SELL,74000,26.21,167,simulation_run_s57_20260417_185905.xlsx,25.9,0.019999999999999574
206,2401,CRZY,BUY,68000,10.02,236,simulation_run_s57_20260417_185905.xlsx,10.23,0.03999999999999915
261,3201,TAME,BUY,70000,26.04,291,simulation_run_s57_20260417_185905.xlsx,26.28,0.03999999999999915
28,1,CRZY,SELL,71000,10.21,58,simulation_run_s57_20260420_021209.xlsx,9.93,0.03999999999999915
80,801,TAME,BUY,65000,25.83,110,simulation_run_s57_20260420_021209.xlsx,26.055,0.04999999999999716
144,1601,CRZY,BUY,66000,10.02,174,simulation_run_s57_20260420_021209.xlsx,10.095,0.07000000000000028
195,2401,TAME,BUY,69000,25.95,225,simulation_run_s57_20260420_021209.xlsx,26.105,0.00999999999999801
260,3201,CRZY,SELL,70000,10.53,290,simulation_run_s57_20260420_021209.xlsx,10.325,0.02999999999999936
21,1,TAME,SELL,65000,25.17,51,simulation_run_s57_20260421_170705.xlsx,24.875,0.00999999999999801
88,801,TAME,SELL,74000,24.66,118,simulation_run_s57_20260421_170705.xlsx,24.445,0.030000000000001137
149,1601,CRZY,SELL,65000,9.87,179,simulation_run_s57_20260421_170705.xlsx,9.76,0.03999999999999915
204,2401,TAME,BUY,74000,24.99,234,simulation_run_s57_20260421_170705.xlsx,25.235,0.00999999999999801
266,3201,CRZY,BUY,66000,9.06,296,simulation_run_s57_20260421_170705.xlsx,9.225000000000001,0.009999999999999787
24,1,TAME,SELL,72000,25.43,54,simulation_run_s57_20260422_080041.xlsx,25.095,0.030000000000001137
85,801,CRZY,SELL,73000,10.1,115,simulation_run_s57_20260422_080041.xlsx,9.965,0.009999999999999787
149,1601,TAME,SELL,67000,25.92,179,simulation_run_s57_20260422_080041.xlsx,25.655,0.030000000000001137
198,2401,CRZY,SELL,67000,10.32,228,simulation_run_s57_20260422_080041.xlsx,10.3,0.02000000000000135
263,3201,TAME,SELL,69000,25.96,293,simulation_run_s57_20260422_080041.xlsx,25.725,0.010000000000001563
19,1,CRZY,SELL,73000,9.99,49,simulation_run_s57_20260422_213547.xlsx,9.985,0.009999999999999787
78,801,CRZY,SELL,65000,10.44,108,simulation_run_s57_20260422_213547.xlsx,10.195,0.009999999999999787
142,1601,TAME,SELL,74000,25.2,172,simulation_run_s57_20260422_213547.xlsx,24.86,0.060000000000002274
204,2401,CRZY,SELL,66000,10.13,235,simulation_run_s57_20260422_213547.xlsx,9.96,0.02000000000000135
262,3201,TAME,BUY,70000,23.13,292,simulation_run_s57_20260422_213547.xlsx,23.34,0.020000000000003126
22,1,TAME,SELL,65000,25.27,52,simulation_run_s580_20260425_024920.xlsx,25.07,0.019999999999999574
81,801,CRZY,BUY,65000,9.32,111,simulation_run_s580_20260425_024920.xlsx,9.645,0.02999999999999936
136,1601,TAME,BUY,67000,24.79,166,simulation_run_s580_20260425_024920.xlsx,24.96,0.019999999999999574
203,2401,CRZY,SELL,73000,9.58,233,simulation_run_s580_20260425_024920.xlsx,9.515,0.07000000000000028
267,3201,CRZY,SELL,74000,10.2,297,simulation_run_s580_20260425_024920.xlsx,9.89,0.040000000000000924
22,1,CRZY,SELL,68000,10.1,53,simulation_run_s581_20260425_025522.xlsx,9.925,0.02999999999999936
78,801,TAME,BUY,73000,24.26,108,simulation_run_s581_20260425_025522.xlsx,24.615000000000002,0.05000000000000071
147,1601,TAME,BUY,65000,24.42,177,simulation_run_s581_20260425_025522.xlsx,24.6,0.0400000000000027
207,2401,CRZY,SELL,75000,10.05,237,simulation_run_s581_20260425_025522.xlsx,10.05,0.0600000000000005
268,3201,CRZY,SELL,72000,10.76,298,simulation_run_s581_20260425_025522.xlsx,10.45,0.040000000000000924
18,1,CRZY,SELL,70000,10.16,48,simulation_run_s583_20260425_030726.xlsx,9.975,0.05000000000000071
83,801,TAME,SELL,69000,24.79,113,simulation_run_s583_20260425_030726.xlsx,24.6,0.019999999999999574
135,1601,CRZY,SELL,69000,10.48,166,simulation_run_s583_20260425_030726.xlsx,10.26,0.03999999999999915
204,2401,CRZY,SELL,73000,9.97,234,simulation_run_s583_20260425_030726.xlsx,9.754999999999999,0.02999999999999936
261,3201,TAME,BUY,74000,24.5,291,simulation_run_s583_20260425_030726.xlsx,24.685000000000002,0.010000000000001563
24,1,CRZY,SELL,67000,10.33,54,simulation_run_s584_20260425_031329.xlsx,10.08,0.019999999999999574
79,801,CRZY,SELL,74000,10.11,109,simulation_run_s584_20260425_031329.xlsx,9.97,0.019999999999999574
138,1601,CRZY,SELL,66000,10.39,168,simulation_run_s584_20260425_031329.xlsx,10.105,0.009999999999999787
200,2401,TAME,BUY,69000,25.07,230,simulation_run_s584_20260425_031329.xlsx,25.275,0.010000000000001563
263,3201,CRZY,BUY,67000,9.91,294,simulation_run_s584_20260425_031329.xlsx,10.015,0.02999999999999936
28,1,TAME,BUY,68000,25.01,58,simulation_run_s582_20260425_030124.xlsx,25.22,0.019999999999999574
85,801,CRZY,SELL,70000,10.3,115,simulation_run_s582_20260425_030124.xlsx,10.04,0.040000000000000924
150,1601,TAME,BUY,68000,24.37,180,simulation_run_s582_20260425_030124.xlsx,24.56,0.03999999999999915
199,2401,CRZY,SELL,65000,10.65,229,simulation_run_s582_20260425_030124.xlsx,10.475000000000001,0.02999999999999936
265,3201,TAME,BUY,74000,24.67,295,simulation_run_s582_20260425_030124.xlsx,24.855,0.00999999999999801
27,1,TAME,SELL,67000,25.28,57,simulation_run_s586_20260425_032532.xlsx,24.985,0.00999999999999801
75,801,TAME,SELL,75000,24.37,105,simulation_run_s586_20260425_032532.xlsx,24.275,0.07000000000000028
144,1601,TAME,SELL,69000,24.21,174,simulation_run_s586_20260425_032532.xlsx,24.049999999999997,0.019999999999999574
210,2401,CRZY,BUY,72000,9.63,240,simulation_run_s586_20260425_032532.xlsx,9.89,0.019999999999999574
263,3201,CRZY,BUY,70000,9.91,293,simulation_run_s586_20260425_032532.xlsx,10.05,0.02000000000000135
19,1,CRZY,SELL,68000,9.97,49,simulation_run_s585_20260425_031930.xlsx,9.765,0.009999999999999787
76,801,TAME,BUY,68000,25.25,106,simulation_run_s585_20260425_031930.xlsx,25.549999999999997,0.05999999999999872
143,1601,TAME,BUY,66000,26.98,173,simulation_run_s585_20260425_031930.xlsx,27.174999999999997,0.05000000000000071
200,2401,CRZY,BUY,66000,10.18,230,simulation_run_s585_20260425_031930.xlsx,10.355,0.07000000000000028
269,3201,TAME,BUY,71000,28.17,299,simulation_run_s585_20260425_031930.xlsx,28.259999999999998,0.019999999999999574
27,1,TAME,BUY,70000,24.77,57,simulation_run_s587_20260425_033135.xlsx,25.005000000000003,0.010000000000001563
76,801,CRZY,SELL,67000,10.17,106,simulation_run_s587_20260425_033135.xlsx,9.935,0.05000000000000071
136,1601,TAME,SELL,67000,23.98,166,simulation_run_s587_20260425_033135.xlsx,23.98,0.060000000000002274
204,2401,TAME,SELL,74000,24.58,234,simulation_run_s587_20260425_033135.xlsx,24.28,0.03999999999999915
257,3201,TAME,SELL,74000,25.01,287,simulation_run_s587_20260425_033135.xlsx,24.810000000000002,0.019999999999999574
24,1,CRZY,SELL,73000,10.35,54,simulation_run_s588_20260425_033737.xlsx,10.030000000000001,0.040000000000000924
84,801,TAME,BUY,71000,25.09,114,simulation_run_s588_20260425_033737.xlsx,25.33,0.019999999999999574
137,1601,CRZY,BUY,74000,10.5,167,simulation_run_s588_20260425_033737.xlsx,10.525,0.07000000000000028
198,2401,CRZY,BUY,72000,10.0,228,simulation_run_s588_20260425_033737.xlsx,10.165,0.02999999999999936
264,3201,TAME,SELL,66000,24.92,294,simulation_run_s588_20260425_033737.xlsx,24.73,0.03999999999999915
16,1,TAME,SELL,74000,25.16,46,simulation_run_s589_20260425_034338.xlsx,24.884999999999998,0.010000000000001563
81,801,CRZY,BUY,67000,8.9,111,simulation_run_s589_20260425_034338.xlsx,9.195,0.009999999999999787
147,1601,CRZY,BUY,70000,9.44,177,simulation_run_s589_20260425_034338.xlsx,9.675,0.049999999999998934
205,2401,TAME,SELL,69000,23.52,235,simulation_run_s589_20260425_034338.xlsx,23.43,0.019999999999999574
264,3201,TAME,SELL,75000,23.44,294,simulation_run_s589_20260425_034338.xlsx,23.175,0.00999999999999801
29,81,CRZY,BUY,70000,9.8,59,simulation_run_s58_20260409_015131.xlsx,10.065000000000001,0.009999999999999787
82,881,TAME,SELL,71000,24.92,112,simulation_run_s58_20260409_015131.xlsx,24.884999999999998,0.05000000000000071
141,1681,TAME,SELL,68000,25.16,171,simulation_run_s58_20260409_015131.xlsx,24.875,0.00999999999999801
209,2481,CRZY,BUY,72000,9.63,239,simulation_run_s58_20260409_015131.xlsx,9.82,0.019999999999999574
257,3281,CRZY,BUY,69000,9.73,287,simulation_run_s58_20260409_015131.xlsx,9.975000000000001,0.02999999999999936
27,81,CRZY,SELL,69000,10.41,57,simulation_run_s58_20260407_190400.xlsx,10.215,0.030000000000001137
83,881,CRZY,SELL,74000,10.39,113,simulation_run_s58_20260407_190400.xlsx,10.195,0.009999999999999787
142,1681,TAME,SELL,74000,24.86,172,simulation_run_s58_20260407_190400.xlsx,24.685000000000002,0.010000000000001563
199,2481,CRZY,BUY,71000,10.44,229,simulation_run_s58_20260407_190400.xlsx,10.795,0.010000000000001563
257,3281,CRZY,BUY,66000,10.56,287,simulation_run_s58_20260407_190400.xlsx,10.725,0.07000000000000028
16,1,TAME,SELL,69000,25.14,46,simulation_run_s58_20260411_061052.xlsx,24.96,0.05999999999999872
80,801,CRZY,BUY,75000,9.74,110,simulation_run_s58_20260411_061052.xlsx,9.99,0.019999999999999574
142,1601,CRZY,BUY,74000,9.83,172,simulation_run_s58_20260411_061052.xlsx,10.09,0.019999999999999574
202,2401,CRZY,BUY,70000,9.86,232,simulation_run_s58_20260411_061052.xlsx,10.03,0.019999999999999574
270,3201,TAME,BUY,66000,23.88,300,simulation_run_s58_20260411_061052.xlsx,23.975,0.010000000000001563
23,1,CRZY,SELL,74000,10.32,53,simulation_run_s58_20260413_073950.xlsx,10.03,0.019999999999999574
90,801,TAME,BUY,75000,26.04,120,simulation_run_s58_20260413_073950.xlsx,26.33,0.019999999999999574
146,1601,TAME,BUY,69000,26.41,176,simulation_run_s58_20260413_073950.xlsx,26.5,0.03999999999999915
204,2401,CRZY,BUY,72000,9.71,234,simulation_run_s58_20260413_073950.xlsx,9.855,0.009999999999999787
263,3201,TAME,SELL,71000,26.36,293,simulation_run_s58_20260413_073950.xlsx,26.195,0.04999999999999716
18,1,TAME,BUY,74000,24.75,48,simulation_run_s58_20260413_222714.xlsx,24.985,0.00999999999999801
78,801,CRZY,BUY,69000,9.82,108,simulation_run_s58_20260413_222714.xlsx,9.975000000000001,0.009999999999999787
141,1601,CRZY,BUY,73000,9.98,171,simulation_run_s58_20260413_222714.xlsx,10.155,0.07000000000000028
197,2401,TAME,BUY,73000,25.25,227,simulation_run_s58_20260413_222714.xlsx,25.445,0.030000000000001137
258,3201,TAME,BUY,75000,25.97,288,simulation_run_s58_20260413_222714.xlsx,26.155,0.030000000000001137
17,1,TAME,SELL,67000,25.12,47,simulation_run_s58_20260415_095740.xlsx,24.92,0.019999999999999574
88,801,CRZY,BUY,74000,10.37,118,simulation_run_s58_20260415_095740.xlsx,10.555,0.009999999999999787
142,1601,TAME,BUY,69000,24.43,172,simulation_run_s58_20260415_095740.xlsx,24.675,0.00999999999999801
196,2401,CRZY,BUY,73000,10.61,226,simulation_run_s58_20260415_095740.xlsx,10.754999999999999,0.009999999999999787
265,3201,TAME,BUY,74000,24.94,295,simulation_run_s58_20260415_095740.xlsx,25.025,0.029999999999997584
25,1,TAME,SELL,67000,25.01,55,simulation_run_s58_20260417_060038.xlsx,24.96,0.019999999999999574
82,801,CRZY,BUY,67000,9.49,112,simulation_run_s58_20260417_060038.xlsx,9.684999999999999,0.009999999999999787
144,1601,TAME,BUY,75000,24.34,174,simulation_run_s58_20260417_060038.xlsx,24.745,0.07000000000000028
202,2401,TAME,BUY,72000,24.16,232,simulation_run_s58_20260417_060038.xlsx,24.335,0.030000000000001137
259,3201,CRZY,SELL,74000,10.31,289,simulation_run_s58_20260417_060038.xlsx,10.1,0.03999999999999915
25,1,CRZY,SELL,69000,10.27,55,simulation_run_s58_20260417_190507.xlsx,10.04,0.02000000000000135
77,801,CRZY,SELL,74000,10.32,107,simulation_run_s58_20260417_190507.xlsx,10.165,0.02999999999999936
139,1601,TAME,SELL,66000,25.52,169,simulation_run_s58_20260417_190507.xlsx,25.215,0.00999999999999801
208,2401,CRZY,BUY,65000,10.51,238,simulation_run_s58_20260417_190507.xlsx,10.71,0.040000000000000924
257,3201,TAME,BUY,68000,24.87,287,simulation_run_s58_20260417_190507.xlsx,24.985,0.00999999999999801
15,1,CRZY,BUY,73000,9.73,45,simulation_run_s58_20260420_021811.xlsx,9.905000000000001,0.009999999999999787
83,801,TAME,SELL,70000,25.4,113,simulation_run_s58_20260420_021811.xlsx,25.155,0.05000000000000071
145,1601,TAME,SELL,74000,24.28,175,simulation_run_s58_20260420_021811.xlsx,24.189999999999998,0.09999999999999787
208,2401,CRZY,SELL,74000,10.3,238,simulation_run_s58_20260420_021811.xlsx,10.01,0.019999999999999574
261,3201,TAME,SELL,66000,23.32,291,simulation_run_s58_20260420_021811.xlsx,23.145,0.00999999999999801
22,1,CRZY,BUY,66000,9.84,52,simulation_run_s58_20260422_080643.xlsx,10.030000000000001,0.09999999999999964
78,801,TAME,SELL,67000,25.19,108,simulation_run_s58_20260422_080643.xlsx,25.0,0.020000000000003126
142,1601,CRZY,SELL,65000,10.46,172,simulation_run_s58_20260422_080643.xlsx,10.215,0.009999999999999787
207,2401,TAME,BUY,66000,25.53,236,simulation_run_s58_20260422_080643.xlsx,25.825,0.00999999999999801
257,3201,TAME,BUY,67000,25.22,287,simulation_run_s58_20260422_080643.xlsx,25.375,0.00999999999999801
21,1,TAME,BUY,72000,24.76,51,simulation_run_s58_20260421_171308.xlsx,24.880000000000003,0.019999999999999574
80,801,CRZY,SELL,74000,10.14,110,simulation_run_s58_20260421_171308.xlsx,9.955,0.010000000000001563
140,1601,CRZY,SELL,74000,10.28,170,simulation_run_s58_20260421_171308.xlsx,10.045,0.010000000000001563
200,2401,TAME,BUY,67000,23.32,230,simulation_run_s58_20260421_171308.xlsx,23.625,0.030000000000001137
257,3201,TAME,BUY,71000,22.52,288,simulation_run_s58_20260421_171308.xlsx,22.740000000000002,0.13999999999999702
28,1,TAME,BUY,70000,24.85,58,simulation_run_s58_20260422_214148.xlsx,25.105,0.00999999999999801
80,801,TAME,BUY,65000,25.36,110,simulation_run_s58_20260422_214148.xlsx,25.490000000000002,0.019999999999999574
149,1601,TAME,BUY,65000,24.93,179,simulation_run_s58_20260422_214148.xlsx,25.14,0.03999999999999915
206,2401,TAME,BUY,66000,24.54,236,simulation_run_s58_20260422_214148.xlsx,24.645,0.030000000000001137
266,3201,CRZY,BUY,70000,9.97,296,simulation_run_s58_20260422_214148.xlsx,10.184999999999999,0.009999999999999787
16,1,CRZY,BUY,66000,9.85,46,simulation_run_s590_20260425_034941.xlsx,10.115,0.05000000000000071
85,801,TAME,SELL,68000,25.06,115,simulation_run_s590_20260425_034941.xlsx,24.905,0.030000000000001137
142,1601,CRZY,SELL,69000,10.23,172,simulation_run_s590_20260425_034941.xlsx,10.129999999999999,0.02000000000000135
201,2401,TAME,SELL,66000,25.27,231,simulation_run_s590_20260425_034941.xlsx,25.045,0.029999999999997584
265,3201,CRZY,BUY,67000,9.24,295,simulation_run_s590_20260425_034941.xlsx,9.524999999999999,0.02999999999999936
28,1,CRZY,BUY,73000,9.75,58,simulation_run_s591_20260425_035543.xlsx,10.015,0.07000000000000028
87,801,TAME,SELL,72000,24.62,117,simulation_run_s591_20260425_035543.xlsx,24.505000000000003,0.010000000000001563
141,1601,CRZY,SELL,65000,10.43,171,simulation_run_s591_20260425_035543.xlsx,10.184999999999999,0.009999999999999787
196,2401,TAME,BUY,69000,23.39,226,simulation_run_s591_20260425_035543.xlsx,23.509999999999998,0.05999999999999872
257,3201,TAME,BUY,70000,23.49,287,simulation_run_s591_20260425_035543.xlsx,23.77,0.03999999999999915
23,1,TAME,SELL,70000,25.18,53,simulation_run_s592_20260425_040145.xlsx,25.045,0.05000000000000071
79,801,TAME,SELL,74000,24.71,109,simulation_run_s592_20260425_040145.xlsx,24.575,0.00999999999999801
143,1601,CRZY,BUY,71000,9.96,173,simulation_run_s592_20260425_040145.xlsx,10.215,0.05000000000000071
201,2401,TAME,SELL,71000,22.44,231,simulation_run_s592_20260425_040145.xlsx,22.215,0.030000000000001137
259,3201,CRZY,SELL,65000,10.22,289,simulation_run_s592_20260425_040145.xlsx,9.985,0.009999999999999787
22,1,CRZY,BUY,67000,9.77,52,simulation_run_s593_20260425_040748.xlsx,10.015,0.009999999999999787
82,801,TAME,SELL,67000,27.0,112,simulation_run_s593_20260425_040748.xlsx,26.71,0.05999999999999872
147,1601,CRZY,SELL,66000,10.04,177,simulation_run_s593_20260425_040748.xlsx,10.024999999999999,0.02999999999999936
204,2401,CRZY,SELL,71000,10.16,234,simulation_run_s593_20260425_040748.xlsx,9.89,0.019999999999999574
263,3201,TAME,SELL,67000,25.49,293,simulation_run_s593_20260425_040748.xlsx,25.335,0.010000000000001563
15,1,CRZY,SELL,68000,10.19,46,simulation_run_s594_20260425_041350.xlsx,9.905000000000001,0.009999999999999787
89,801,TAME,BUY,74000,23.52,119,simulation_run_s594_20260425_041350.xlsx,23.740000000000002,0.019999999999999574
147,1601,TAME,BUY,66000,23.31,177,simulation_run_s594_20260425_041350.xlsx,23.42,0.0400000000000027
